,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate
456,HK.00700,2016-11-09 00:00:00,206.19,201.79,206.19,198.89,55.573,0.003,33653255,6802193920.0,-1.561
457,HK.00700,2016-11-10 00:00:00,205.79,207.59,208.79,205.39,57.166,0.002,18977456,3949177856.0,2.874
458,HK.00700,2016-11-11 00:00:00,202.39,199.39,203.19,199.39,54.914,0.004,45350234,9146458112.0,-3.95
459,HK.00700,2016-11-14 00:00:00,195.19,191.99,195.39,191.59,52.882,0.005,50331583,9758864384.0,-3.711
460,HK.00700,2016-11-15 00:00:00,189.39,192.59,193.39,189.09,53.047,0.003,30689644,5904881664.0,0.312
461,HK.00700,2016-11-16 00:00:00,195.39,196.29,198.89,194.89,54.062,0.002,27000250,5340476416.0,1.921
462,HK.00700,2016-11-17 00:00:00,194.39,194.19,197.09,192.79,53.486,0.002,27269639,5312292352.0,-1.069
463,HK.00700,2016-11-18 00:00:00,194.49,194.79,196.89,193.19,53.651,0.001,17094291,3347550976.0,0.308
464,HK.00700,2016-11-21 00:00:00,194.49,192.99,194.99,191.39,53.157,0.001,15150470,2934705152.0,-0.924
465,HK.00700,2016-11-22 00:00:00,195.29,195.19,195.69,193.49,53.761,0.001,13007935,2542708480.0,1.139
466,HK.00700,2016-11-23 00:00:00,195.59,193.69,195.69,192.89,53.348,0.001,15627291,3038221056.0,-0.768
467,HK.00700,2016-11-24 00:00:00,192.89,191.59,193.49,191.09,52.772,0.001,15458127,2977433088.0,-1.084
468,HK.00700,2016-11-25 00:00:00,192.59,192.39,193.19,191.49,52.992,0.0,7817377,1509982592.0,0.417
469,HK.00700,2016-11-28 00:00:00,192.39,194.69,196.19,192.39,53.624,0.001,16553522,3236083456.0,1.195
470,HK.00700,2016-11-29 00:00:00,196.39,192.39,197.19,192.39,52.992,0.002,19743663,3861700352.0,-1.181
471,HK.00700,2016-11-30 00:00:00,192.29,193.09,193.89,191.49,53.185,0.001,17894203,3465296896.0,0.363
472,HK.00700,2016-12-01 00:00:00,194.39,193.89,194.79,192.69,53.403,0.001,15465024,3006512896.0,0.414
473,HK.00700,2016-12-02 00:00:00,190.39,190.39,190.89,188.99,52.443,0.003,31654894,6032311296.0,-1.805
474,HK.00700,2016-12-05 00:00:00,189.39,189.39,191.99,188.59,52.168,0.001,14881257,2835691264.0,-0.525
475,HK.00700,2016-12-06 00:00:00,191.29,189.29,191.79,188.99,52.14,0.001,10831263,2065730048.0,-0.052
476,HK.00700,2016-12-07 00:00:00,190.09,189.59,190.79,188.99,52.223,0.001,9956402,1895165056.0,0.158
477,HK.00700,2016-12-08 00:00:00,192.19,190.29,192.79,189.49,52.416,0.001,15780970,3025395200.0,0.369
478,HK.00700,2016-12-09 00:00:00,188.39,187.59,189.79,185.79,51.673,0.002,22991719,4322204160.0,-1.418
479,HK.00700,2016-12-12 00:00:00,189.29,184.49,189.29,183.79,50.823,0.002,21961359,4077438464.0,-1.652
480,HK.00700,2016-12-13 00:00:00,186.39,185.69,186.39,184.19,51.152,0.001,16390467,3046584320.0,0.65
481,HK.00700,2016-12-14 00:00:00,187.39,186.19,188.89,186.19,51.29,0.001,18528913,3487964160.0,0.269
482,HK.00700,2016-12-15 00:00:00,184.79,183.39,185.59,182.19,50.52,0.002,23805460,4391037952.0,-1.503
483,HK.00700,2016-12-16 00:00:00,181.69,183.29,183.99,181.69,50.493,0.002,21775966,3997763584.0,-0.054
484,HK.00700,2016-12-19 00:00:00,181.59,181.59,182.49,181.59,50.027,0.001,10932822,1996300032.0,-0.927
485,HK.00700,2016-12-20 00:00:00,181.39,181.09,183.09,179.99,49.889,0.001,12843113,2337207296.0,-0.275
486,HK.00700,2016-12-21 00:00:00,181.09,181.59,182.89,181.09,50.027,0.001,11319237,2064567040.0,0.276
487,HK.00700,2016-12-22 00:00:00,182.69,180.89,183.19,180.59,49.834,0.001,15031371,2737195520.0,-0.385
488,HK.00700,2016-12-23 00:00:00,180.39,179.09,180.39,178.99,49.34,0.001,16360785,2949592832.0,-0.995
489,HK.00700,2016-12-28 00:00:00,180.39,182.99,184.69,179.69,50.41,0.001,18221383,3339599616.0,2.177
490,HK.00700,2016-12-29 00:00:00,182.39,186.99,188.79,182.39,51.509,0.002,22120093,4147598336.0,2.185
491,HK.00700,2016-12-30 00:00:00,189.39,189.09,190.19,188.39,52.085,0.001,13582454,2580538368.0,1.123
492,HK.00700,2017-01-03 00:00:00,187.39,188.79,190.49,187.39,52.004,0.001,9637272,1826290688.0,-0.158
493,HK.00700,2017-01-04 00:00:00,189.79,188.39,189.89,187.49,51.894,0.001,11411490,2159544064.0,-0.211
494,HK.00700,2017-01-05 00:00:00,190.39,192.69,193.59,190.09,53.075,0.002,20543005,3958289152.0,2.282
495,HK.00700,2017-01-06 00:00:00,195.59,194.49,196.19,194.09,53.569,0.002,20077760,3927288064.0,0.934
496,HK.00700,2017-01-09 00:00:00,196.09,194.99,196.29,194.59,53.706,0.001,13605277,2665537280.0,0.257
497,HK.00700,2017-01-10 00:00:00,196.89,197.39,197.39,195.49,54.365,0.001,15628780,3081477632.0,1.23
498,HK.00700,2017-01-11 00:00:00,199.39,200.19,200.79,198.09,55.133,0.002,20703850,4147633664.0,1.418
499,HK.00700,2017-01-12 00:00:00,200.39,198.19,200.39,195.99,54.584,0.001,16362476,3252368896.0,-0.999
500,HK.00700,2017-01-13 00:00:00,198.39,199.09,199.59,198.09,54.832,0.001,10155934,2026404224.0,0.454
501,HK.00700,2017-01-16 00:00:00,199.09,196.09,199.09,195.39,54.007,0.001,11600274,2288331776.0,-1.506
502,HK.00700,2017-01-17 00:00:00,199.29,197.09,199.29,196.89,54.283,0.0,8845604,1752563200.0,0.509
503,HK.00700,2017-01-18 00:00:00,197.99,199.09,199.19,197.39,54.832,0.001,10962405,2184016128.0,1.014
504,HK.00700,2017-01-19 00:00:00,199.99,198.89,199.99,197.69,54.777,0.001,9664250,1925007360.0,-0.1
505,HK.00700,2017-01-20 00:00:00,198.39,197.09,198.79,197.09,54.283,0.0,7686725,1525183360.0,-0.905
506,HK.00700,2017-01-23 00:00:00,195.79,197.19,198.69,195.79,54.31,0.0,7059398,1397812736.0,0.05
507,HK.00700,2017-01-24 00:00:00,198.29,197.19,198.29,196.29,54.31,0.0,8825373,1744430080.0,0.0
508,HK.00700,2017-01-25 00:00:00,200.39,200.19,200.39,198.59,55.133,0.001,17017199,3403755008.0,1.521
509,HK.00700,2017-01-26 00:00:00,201.79,204.39,204.79,201.19,56.286,0.002,21037878,4293309184.0,2.098
510,HK.00700,2017-01-27 00:00:00,204.99,203.79,204.99,203.59,56.123,0.0,8717396,1786274176.0,-0.293
511,HK.00700,2017-02-01 00:00:00,201.39,205.99,206.19,200.19,56.727,0.002,19494245,3976775168.0,1.079
512,HK.00700,2017-02-02 00:00:00,206.39,204.59,207.79,203.79,56.341,0.001,14245064,2932256512.0,-0.679
513,HK.00700,2017-02-03 00:00:00,204.79,204.39,205.79,201.79,56.286,0.001,12525535,2556501760.0,-0.097
514,HK.00700,2017-02-06 00:00:00,205.79,206.79,206.79,203.79,56.945,0.0,9244792,1903964544.0,1.174
515,HK.00700,2017-02-07 00:00:00,205.39,204.79,206.79,203.79,56.396,0.001,11540961,2374053376.0,-0.967
516,HK.00700,2017-02-08 00:00:00,203.79,203.39,204.59,201.79,56.013,0.001,15978068,3263240960.0,-0.683
517,HK.00700,2017-02-09 00:00:00,204.99,203.59,206.39,203.59,56.068,0.001,12967234,2662843392.0,0.098
518,HK.00700,2017-02-10 00:00:00,204.79,201.99,205.39,201.79,55.627,0.001,13335776,2724042240.0,-0.785
519,HK.00700,2017-02-13 00:00:00,202.39,202.99,204.39,202.39,55.902,0.001,11469706,2335487232.0,0.495
520,HK.00700,2017-02-14 00:00:00,202.59,202.19,203.19,202.19,55.682,0.001,11741212,2386059264.0,-0.394
521,HK.00700,2017-02-15 00:00:00,201.59,205.99,207.19,201.59,56.727,0.002,20967951,4326117376.0,1.879
522,HK.00700,2017-02-16 00:00:00,209.39,211.39,212.39,207.39,58.208,0.003,30654514,6467603456.0,2.621
523,HK.00700,2017-02-17 00:00:00,212.99,211.59,214.39,211.19,58.263,0.001,18573582,3955659520.0,0.094
524,HK.00700,2017-02-20 00:00:00,212.59,213.39,214.59,211.99,58.757,0.001,14388585,3083097600.0,0.85
525,HK.00700,2017-02-21 00:00:00,212.99,210.39,214.19,209.39,57.935,0.001,14978211,3174280960.0,-1.405
526,HK.00700,2017-02-22 00:00:00,211.39,214.39,214.39,211.39,59.033,0.001,14282531,3058699008.0,1.901
527,HK.00700,2017-02-23 00:00:00,214.99,214.19,215.79,213.39,58.978,0.001,15728062,3382555904.0,-0.093
528,HK.00700,2017-02-24 00:00:00,212.79,210.59,213.59,210.59,57.99,0.001,17224457,3653114624.0,-1.68
529,HK.00700,2017-02-27 00:00:00,210.39,209.59,212.99,208.99,57.715,0.001,14141432,2983639040.0,-0.474
530,HK.00700,2017-02-28 00:00:00,210.19,206.39,210.99,206.39,56.835,0.001,16362243,3408305920.0,-1.526
531,HK.00700,2017-03-01 00:00:00,206.39,206.19,206.79,204.39,56.78,0.002,19151883,3953516288.0,-0.096
532,HK.00700,2017-03-02 00:00:00,209.99,205.79,210.39,205.79,56.672,0.001,15808759,3294014976.0,-0.194
533,HK.00700,2017-03-03 00:00:00,205.39,206.59,208.19,203.59,56.89,0.001,16233580,3364526080.0,0.388
534,HK.00700,2017-03-06 00:00:00,205.99,208.59,209.79,205.99,57.439,0.001,11372312,2379269632.0,0.968
535,HK.00700,2017-03-07 00:00:00,208.19,211.19,211.99,208.19,58.153,0.001,12046358,2546145280.0,1.246
536,HK.00700,2017-03-08 00:00:00,209.59,211.59,211.99,209.59,58.263,0.001,10855929,2299237376.0,0.189
537,HK.00700,2017-03-09 00:00:00,212.39,209.19,212.39,208.59,57.604,0.001,14123866,2975523072.0,-1.134
538,HK.00700,2017-03-10 00:00:00,208.79,211.79,212.19,208.59,58.319,0.001,15876601,3357387008.0,1.242
539,HK.00700,2017-03-13 00:00:00,212.39,214.79,215.19,212.19,59.143,0.002,20012750,4300337152.0,1.416
540,HK.00700,2017-03-14 00:00:00,215.39,213.99,215.39,213.19,58.923,0.001,15104670,3246080768.0,-0.372
541,HK.00700,2017-03-15 00:00:00,212.39,213.99,214.99,212.39,58.923,0.001,10738632,2304140544.0,0.0
542,HK.00700,2017-03-16 00:00:00,216.99,220.19,220.19,215.59,60.625,0.002,27169372,5936368128.0,2.897
543,HK.00700,2017-03-17 00:00:00,221.59,221.39,222.19,220.19,60.955,0.002,22110796,4905002496.0,0.544
544,HK.00700,2017-03-20 00:00:00,221.39,227.59,227.59,221.19,62.657,0.002,24497641,5545683456.0,2.8
545,HK.00700,2017-03-21 00:00:00,227.39,228.19,229.19,223.19,62.821,0.002,28352992,6439050752.0,0.263
546,HK.00700,2017-03-22 00:00:00,223.39,224.59,226.39,222.79,61.833,0.002,24831244,5585760256.0,-1.577
547,HK.00700,2017-03-23 00:00:00,221.19,222.39,222.99,217.59,45.78,0.004,39654843,8778048512.0,-0.979
548,HK.00700,2017-03-24 00:00:00,222.59,224.59,224.79,221.79,46.231,0.001,16607909,3720124416.0,0.989
549,HK.00700,2017-03-27 00:00:00,224.59,224.19,227.79,222.59,46.15,0.002,20607592,4656873984.0,-0.178
550,HK.00700,2017-03-28 00:00:00,226.39,225.39,226.39,224.19,46.396,0.001,14412946,3255041792.0,0.535
551,HK.00700,2017-03-29 00:00:00,229.39,227.39,229.59,225.99,46.806,0.001,16126457,3677926144.0,0.887
552,HK.00700,2017-03-30 00:00:00,228.59,224.59,228.59,224.59,46.231,0.001,17388185,3941060352.0,-1.231
553,HK.00700,2017-03-31 00:00:00,224.79,222.19,225.79,221.99,45.74,0.001,16116998,3614003968.0,-1.068
554,HK.00700,2017-04-03 00:00:00,225.39,224.59,225.39,221.79,46.231,0.001,13042390,2928030720.0,1.08
555,HK.00700,2017-04-05 00:00:00,227.39,228.19,228.19,225.59,46.971,0.002,21574677,4910641152.0,1.602
556,HK.00700,2017-04-06 00:00:00,227.19,227.39,228.19,225.79,46.806,0.001,11191221,2548372224.0,-0.35
557,HK.00700,2017-04-07 00:00:00,227.39,226.59,227.59,223.59,46.643,0.001,14928165,3375015424.0,-0.351
558,HK.00700,2017-04-10 00:00:00,227.39,225.79,227.79,224.79,46.479,0.0,7479213,1695819136.0,-0.353
559,HK.00700,2017-04-11 00:00:00,227.39,224.39,227.39,223.59,46.191,0.001,9446922,2131423488.0,-0.62
560,HK.00700,2017-04-12 00:00:00,224.79,230.39,230.39,224.59,47.423,0.001,15740467,3590179328.0,2.673
561,HK.00700,2017-04-13 00:00:00,228.99,229.99,233.19,228.19,47.34,0.002,20659980,4778128384.0,-0.173
562,HK.00700,2017-04-18 00:00:00,230.39,227.39,231.19,227.39,46.806,0.001,14813343,3399433728.0,-1.13
563,HK.00700,2017-04-19 00:00:00,227.39,229.59,230.79,227.39,47.258,0.001,16607985,3817387520.0,0.967
564,HK.00700,2017-04-20 00:00:00,231.99,235.99,235.99,230.99,48.573,0.002,21399865,5019072512.0,2.787
565,HK.00700,2017-04-21 00:00:00,236.99,235.79,238.99,233.19,48.532,0.001,16990163,4021812736.0,-0.084
566,HK.00700,2017-04-24 00:00:00,239.39,237.39,239.39,235.99,48.86,0.001,14548614,3462593792.0,0.678
567,HK.00700,2017-04-25 00:00:00,238.19,242.19,242.19,236.59,49.846,0.001,18789716,4522490880.0,2.021
568,HK.00700,2017-04-26 00:00:00,243.19,240.99,243.99,239.79,49.598,0.002,20607333,5006443520.0,-0.495
569,HK.00700,2017-04-27 00:00:00,241.59,243.99,244.39,238.79,50.215,0.001,17296815,4203733760.0,1.244
570,HK.00700,2017-04-28 00:00:00,244.19,242.79,244.19,241.79,49.969,0.001,13449535,3276489472.0,-0.491
571,HK.00700,2017-05-02 00:00:00,244.39,247.79,247.79,244.19,50.994,0.002,19381149,4785083904.0,2.059
572,HK.00700,2017-05-04 00:00:00,246.99,243.19,246.99,242.19,50.05,0.002,23663993,5787209728.0,-1.856
573,HK.00700,2017-05-05 00:00:00,242.59,243.19,243.39,241.19,50.05,0.001,14901527,3619003136.0,0.0
574,HK.00700,2017-05-08 00:00:00,246.59,244.19,246.59,242.79,50.256,0.002,19308767,4732245504.0,0.411
575,HK.00700,2017-05-09 00:00:00,247.39,250.19,250.19,244.99,51.487,0.002,19679502,4888214016.0,2.457
576,HK.00700,2017-05-10 00:00:00,251.39,249.79,254.79,248.59,51.405,0.003,29585623,7479275520.0,-0.159
577,HK.00700,2017-05-11 00:00:00,248.99,253.99,254.39,248.79,52.268,0.002,20293953,5133149696.0,1.681
578,HK.00700,2017-05-12 00:00:00,255.59,257.59,258.59,254.59,53.006,0.002,25854155,6670980096.0,1.417
579,HK.00700,2017-05-15 00:00:00,258.99,258.39,259.99,257.19,53.171,0.002,21565437,5592279552.0,0.31
580,HK.00700,2017-05-16 00:00:00,260.99,258.19,260.99,255.59,53.13,0.002,22950129,5944771072.0,-0.077
581,HK.00700,2017-05-17 00:00:00,260.19,259.19,260.59,257.59,53.335,0.001,18005770,4676894720.0,0.387
582,HK.00700,2017-05-18 00:00:00,256.39,263.39,270.79,256.39,54.198,0.005,54039295,14366834688.0,1.62
583,HK.00700,2017-05-19 00:00:00,266.0,268.4,271.2,265.2,55.101,0.003,29296891,7870401536.0,1.902
584,HK.00700,2017-05-22 00:00:00,271.6,275.4,276.8,270.4,56.537,0.002,27155898,7458038784.0,2.608
585,HK.00700,2017-05-23 00:00:00,279.0,275.2,280.6,271.8,56.497,0.003,34952505,9679227904.0,-0.072
586,HK.00700,2017-05-24 00:00:00,275.6,273.6,275.8,269.0,56.168,0.002,23143763,6294594560.0,-0.581
587,HK.00700,2017-05-25 00:00:00,273.4,277.2,277.2,273.4,56.908,0.001,18057011,4979064320.0,1.315
588,HK.00700,2017-05-26 00:00:00,275.6,278.0,279.0,275.4,57.071,0.001,16821442,4657081856.0,0.288
589,HK.00700,2017-05-29 00:00:00,278.0,274.8,278.2,274.0,56.415,0.001,16775468,4615246848.0,-1.151
590,HK.00700,2017-05-31 00:00:00,274.8,267.6,277.0,267.4,54.937,0.003,37199378,10046997504.0,-2.62
591,HK.00700,2017-06-01 00:00:00,267.0,271.2,272.8,262.8,55.675,0.003,31879531,8561159168.0,1.345
592,HK.00700,2017-06-02 00:00:00,275.6,270.0,275.6,269.4,55.43,0.001,18058922,4916785664.0,-0.442
593,HK.00700,2017-06-05 00:00:00,271.8,271.6,273.6,269.0,55.757,0.001,12464553,3374718976.0,0.592
594,HK.00700,2017-06-06 00:00:00,272.2,273.6,273.8,271.6,56.168,0.001,12386827,3379855872.0,0.736
595,HK.00700,2017-06-07 00:00:00,274.6,272.8,275.6,270.8,56.004,0.001,13084272,3567880704.0,-0.292
596,HK.00700,2017-06-08 00:00:00,272.8,273.4,274.4,271.4,56.127,0.001,14994316,4090755072.0,0.219
597,HK.00700,2017-06-09 00:00:00,277.8,277.4,283.4,276.2,56.949,0.007,69183612,19328649216.0,1.463
598,HK.00700,2017-06-12 00:00:00,271.2,270.6,274.8,269.4,55.553,0.004,38020407,10349820928.0,-2.451
599,HK.00700,2017-06-13 00:00:00,273.6,272.4,273.6,271.0,55.922,0.002,23003533,6258624512.0,0.665
600,HK.00700,2017-06-14 00:00:00,274.0,277.4,277.4,273.0,56.949,0.002,22610380,6223741952.0,1.835
601,HK.00700,2017-06-15 00:00:00,277.0,273.0,277.0,273.0,56.044,0.001,18220693,5001137152.0,-1.586
602,HK.00700,2017-06-16 00:00:00,272.8,272.6,276.4,272.6,55.963,0.002,20927343,5729605632.0,-0.146
603,HK.00700,2017-06-19 00:00:00,274.8,278.8,279.0,274.2,57.236,0.001,16963532,4703707136.0,2.274
604,HK.00700,2017-06-20 00:00:00,282.8,280.0,283.8,279.2,57.483,0.001,16108404,4537991168.0,0.43
605,HK.00700,2017-06-21 00:00:00,280.2,279.2,281.6,277.0,57.318,0.001,16517148,4616141824.0,-0.285
606,HK.00700,2017-06-22 00:00:00,282.6,281.6,283.8,280.4,57.811,0.001,15573926,4390914048.0,0.859
607,HK.00700,2017-06-23 00:00:00,282.6,280.2,282.8,280.2,57.523,0.001,12763476,3590169344.0,-0.497
608,HK.00700,2017-06-26 00:00:00,281.0,284.0,285.0,280.8,58.304,0.001,16455438,4656410112.0,1.356
609,HK.00700,2017-06-27 00:00:00,284.6,288.0,288.4,282.8,59.125,0.002,20034778,5749918208.0,1.408
610,HK.00700,2017-06-28 00:00:00,284.0,282.8,287.0,282.0,58.056,0.002,25379040,7195833856.0,-1.805
611,HK.00700,2017-06-29 00:00:00,287.0,284.0,287.2,282.6,58.304,0.001,15915273,4530158080.0,0.424
612,HK.00700,2017-06-30 00:00:00,279.0,279.2,280.6,277.4,57.318,0.002,20917886,5850472960.0,-1.69
613,HK.00700,2017-07-03 00:00:00,278.4,280.8,280.8,277.8,57.646,0.001,12980644,3623301120.0,0.573
614,HK.00700,2017-07-04 00:00:00,278.8,269.2,279.2,266.4,55.264,0.004,39021127,10619459584.0,-4.131
615,HK.00700,2017-07-05 00:00:00,266.6,271.0,273.4,260.4,55.634,0.004,44469113,11918569472.0,0.668
616,HK.00700,2017-07-06 00:00:00,274.6,271.8,275.0,271.2,55.798,0.001,16896004,4602529280.0,0.295
617,HK.00700,2017-07-07 00:00:00,267.8,269.0,270.6,267.0,55.223,0.001,18051304,4865552896.0,-1.03
618,HK.00700,2017-07-10 00:00:00,270.0,271.6,272.0,269.4,55.757,0.001,13037177,3533963008.0,0.966
619,HK.00700,2017-07-11 00:00:00,273.8,278.4,279.0,273.8,57.153,0.001,18877039,5221278208.0,2.503
620,HK.00700,2017-07-12 00:00:00,279.6,281.2,283.2,279.0,57.729,0.001,15398833,4335438848.0,1.005
621,HK.00700,2017-07-13 00:00:00,285.6,284.4,286.4,282.6,58.386,0.001,18892847,5378774016.0,1.137
622,HK.00700,2017-07-14 00:00:00,285.0,284.8,285.4,282.4,58.467,0.001,11874513,3374542080.0,0.14
623,HK.00700,2017-07-17 00:00:00,288.0,285.0,288.8,284.2,58.508,0.001,14312139,4093517568.0,0.07
624,HK.00700,2017-07-18 00:00:00,286.6,286.8,287.4,285.2,58.879,0.001,11373710,3255641088.0,0.631
625,HK.00700,2017-07-19 00:00:00,289.8,298.0,298.8,288.8,61.178,0.002,28377010,8350418432.0,3.905
626,HK.00700,2017-07-20 00:00:00,299.8,297.0,300.0,296.0,60.972,0.001,15998923,4778842112.0,-0.335
627,HK.00700,2017-07-21 00:00:00,298.0,297.0,300.6,295.0,60.972,0.001,11572492,3447343104.0,0.0
628,HK.00700,2017-07-24 00:00:00,298.0,302.2,302.8,297.2,62.04,0.001,15577849,4684907520.0,1.75
629,HK.00700,2017-07-25 00:00:00,302.4,301.6,304.8,301.6,61.916,0.001,18337415,5558749696.0,-0.198
630,HK.00700,2017-07-26 00:00:00,303.0,301.0,303.6,298.0,61.793,0.001,15441362,4643829760.0,-0.198
631,HK.00700,2017-07-27 00:00:00,303.0,308.4,308.6,301.6,63.312,0.001,17309216,5296189952.0,2.458
632,HK.00700,2017-07-28 00:00:00,304.6,304.8,307.4,303.0,62.574,0.002,22259614,6795274240.0,-1.167
633,HK.00700,2017-07-31 00:00:00,305.4,313.4,314.4,305.4,64.338,0.002,21609121,6729305088.0,2.821
634,HK.00700,2017-08-01 00:00:00,309.0,314.4,317.4,309.0,64.544,0.002,20797165,6551839744.0,0.319
635,HK.00700,2017-08-02 00:00:00,315.0,312.6,317.8,311.8,64.175,0.001,18487436,5820236800.0,-0.572
636,HK.00700,2017-08-03 00:00:00,310.8,308.6,312.6,308.0,63.354,0.002,23471273,7272978432.0,-1.279
637,HK.00700,2017-08-04 00:00:00,311.2,311.4,315.4,309.8,63.929,0.001,17217901,5377473536.0,0.907
638,HK.00700,2017-08-07 00:00:00,315.4,320.6,321.4,315.0,65.818,0.002,21296305,6799570432.0,2.954
639,HK.00700,2017-08-08 00:00:00,320.4,328.6,328.6,320.0,67.459,0.002,22771430,7442227200.0,2.495
640,HK.00700,2017-08-09 00:00:00,326.0,330.2,333.0,326.0,67.788,0.002,26055300,8577586176.0,0.486
641,HK.00700,2017-08-10 00:00:00,328.0,326.6,330.4,322.8,67.049,0.002,27585584,9011054592.0,-1.09
642,HK.00700,2017-08-11 00:00:00,314.0,310.6,319.2,310.2,63.764,0.006,57667931,18112520192.0,-4.898
643,HK.00700,2017-08-14 00:00:00,314.0,324.0,324.8,314.0,66.515,0.003,30656758,9791815680.0,4.314
644,HK.00700,2017-08-15 00:00:00,328.0,318.8,330.4,318.8,65.447,0.002,23926140,7772540416.0,-1.604
645,HK.00700,2017-08-16 00:00:00,319.4,323.2,324.6,319.4,66.35,0.002,23592733,7603507200.0,1.38
646,HK.00700,2017-08-17 00:00:00,340.4,329.4,341.0,329.4,67.624,0.004,44326795,14811354112.0,1.918
647,HK.00700,2017-08-18 00:00:00,324.6,325.8,329.4,323.6,66.885,0.002,24215583,7919045120.0,-1.092
648,HK.00700,2017-08-21 00:00:00,330.0,326.0,330.4,326.0,66.926,0.001,15608008,5121529856.0,0.061
649,HK.00700,2017-08-22 00:00:00,328.0,324.0,329.2,324.0,66.515,0.001,14711626,4809936384.0,-0.613
650,HK.00700,2017-08-24 00:00:00,333.0,327.4,333.0,325.2,67.213,0.002,23429770,7680277504.0,1.049
651,HK.00700,2017-08-25 00:00:00,329.0,328.4,329.0,322.6,67.418,0.002,19929522,6499758080.0,0.305
652,HK.00700,2017-08-28 00:00:00,327.0,323.0,329.0,321.4,66.309,0.002,22343373,7245721088.0,-1.644
653,HK.00700,2017-08-29 00:00:00,320.2,319.8,322.0,314.6,65.652,0.002,22207064,7083439104.0,-0.99
654,HK.00700,2017-08-30 00:00:00,325.6,326.6,327.6,323.0,67.049,0.001,17631515,5736477696.0,2.126
655,HK.00700,2017-08-31 00:00:00,326.6,329.0,330.4,326.6,67.541,0.001,17317121,5693113856.0,0.734
656,HK.00700,2017-09-01 00:00:00,331.8,326.2,332.2,326.2,66.967,0.002,23454734,7705307136.0,-0.851
657,HK.00700,2017-09-04 00:00:00,325.0,322.0,326.0,321.4,66.105,0.001,15521481,5026783744.0,-1.287
658,HK.00700,2017-09-05 00:00:00,323.2,321.8,326.0,321.2,66.064,0.001,13836022,4472337408.0,-0.062
659,HK.00700,2017-09-06 00:00:00,320.8,324.2,325.6,319.2,66.556,0.001,17260324,5556168192.0,0.745
660,HK.00700,2017-09-07 00:00:00,326.6,320.6,326.8,320.4,65.818,0.001,16216841,5238323712.0,-1.11
661,HK.00700,2017-09-08 00:00:00,323.2,321.8,324.0,321.4,66.064,0.001,10837901,3494045696.0,0.374
662,HK.00700,2017-09-11 00:00:00,322.8,330.8,330.8,322.2,67.912,0.002,23848866,7816160768.0,2.796
663,HK.00700,2017-09-12 00:00:00,335.0,333.0,335.2,330.4,68.362,0.001,15271955,5081026560.0,0.665
664,HK.00700,2017-09-13 00:00:00,335.0,334.0,335.0,330.6,68.569,0.001,14802934,4928712704.0,0.3
665,HK.00700,2017-09-14 00:00:00,335.0,337.0,339.4,333.8,69.183,0.002,19055410,6426337280.0,0.898
666,HK.00700,2017-09-15 00:00:00,337.0,338.8,340.6,334.2,69.554,0.002,24571497,8313775104.0,0.534
667,HK.00700,2017-09-18 00:00:00,341.0,346.0,346.0,341.0,71.031,0.001,18391711,6336397312.0,2.125
668,HK.00700,2017-09-19 00:00:00,348.4,344.2,349.6,343.4,70.663,0.002,21945708,7612238336.0,-0.52
669,HK.00700,2017-09-20 00:00:00,343.0,346.4,347.4,343.0,71.113,0.001,13674167,4723840512.0,0.639
670,HK.00700,2017-09-21 00:00:00,345.0,347.2,348.4,344.4,71.277,0.001,14893320,5168203264.0,0.23
671,HK.00700,2017-09-22 00:00:00,344.0,346.2,347.2,343.2,71.072,0.001,14354595,4962259456.0,-0.288
672,HK.00700,2017-09-25 00:00:00,345.2,341.6,345.8,340.4,70.128,0.002,22328070,7654223872.0,-1.328
673,HK.00700,2017-09-26 00:00:00,330.0,337.6,339.2,328.6,69.307,0.003,34724499,11641183232.0,-1.17
674,HK.00700,2017-09-27 00:00:00,337.6,338.4,341.6,337.0,69.472,0.001,13521570,4586924544.0,0.236
675,HK.00700,2017-09-28 00:00:00,338.4,333.0,340.6,333.0,68.362,0.001,17292632,5827536384.0,-1.595
676,HK.00700,2017-09-29 00:00:00,334.6,336.2,337.4,333.2,69.019,0.001,12861135,4317367296.0,0.96
677,HK.00700,2017-10-03 00:00:00,345.6,346.8,346.8,341.6,71.195,0.001,18517760,6373964288.0,3.152
678,HK.00700,2017-10-04 00:00:00,348.4,349.4,351.0,348.0,71.73,0.001,11708684,4087576832.0,0.749
679,HK.00700,2017-10-06 00:00:00,353.4,352.0,353.6,350.2,72.263,0.001,13355238,4700925952.0,0.744
680,HK.00700,2017-10-09 00:00:00,352.0,349.0,353.0,348.6,71.648,0.001,13455864,4716538880.0,-0.852
681,HK.00700,2017-10-10 00:00:00,350.8,351.2,352.6,349.8,72.099,0.001,10823170,3800731392.0,0.63
682,HK.00700,2017-10-11 00:00:00,351.2,351.6,352.6,349.4,72.181,0.001,17642355,6197491200.0,0.113
683,HK.00700,2017-10-12 00:00:00,352.0,350.2,353.8,350.2,71.893,0.001,14874040,5231749120.0,-0.398
684,HK.00700,2017-10-13 00:00:00,347.2,349.2,350.2,346.4,71.689,0.002,20928347,7288594432.0,-0.285
685,HK.00700,2017-10-16 00:00:00,352.0,355.6,355.6,350.4,73.002,0.001,17588494,6215968256.0,1.832
686,HK.00700,2017-10-17 00:00:00,356.4,354.8,356.4,353.0,72.838,0.001,12885350,4572056064.0,-0.224
